timestamp,device,roll,pitch,yaw,speed
2025-07-11T12:26:42.446,Rev_2,8.02,1.97,4.97,0.0022
2025-07-11T12:26:42.478,Rev_4,62.4,-6.4,0.06,0.0092
2025-07-11T12:26:42.536,Rev_3,3.66,-16.12,0.4,0.0005
2025-07-11T12:26:42.565,Rev_2,8.02,1.97,4.7,0.0022
2025-07-11T12:26:42.599,Rev_4,62.4,-6.4,0.05,0.0092
2025-07-11T12:26:42.626,Rev_2,8.02,1.96,5.04,0.0022
2025-07-11T12:26:42.656,Rev_3,3.67,-16.12,0.4,0.0005
2025-07-11T12:26:42.658,Rev_4,62.4,-6.4,0.05,0.0092
2025-07-11T12:26:42.746,Rev_2,8.02,1.96,4.98,0.0022
2025-07-11T12:26:42.777,Rev_4,62.4,-6.4,0.06,0.0092
2025-07-11T12:26:42.836,Rev_3,3.68,-16.11,0.4,0.0005
2025-07-11T12:26:42.865,Rev_2,8.02,1.96,5.1,0.0022
2025-07-11T12:26:42.897,Rev_4,62.4,-6.4,0.06,0.0092
2025-07-11T12:26:42.926,Rev_2,8.02,1.96,5.28,0.0022
2025-07-11T12:26:42.956,Rev_3,3.69,-16.11,0.4,0.0005
2025-07-11T12:26:43.018,Rev_4,62.4,-6.4,0.06,0.0092
2025-07-11T12:26:43.045,Rev_2,8.02,1.96,5.45,0.0022
2025-07-11T12:26:43.075,Rev_3,3.69,-16.1,0.4,0.0005
2025-07-11T12:26:43.077,Rev_4,62.39,-6.41,0.05,0.0092
2025-07-11T12:26:43.166,Rev_2,8.02,1.96,5.46,0.0022
2025-07-11T12:26:43.195,Rev_3,3.7,-16.1,0.4,0.0005
2025-07-11T12:26:43.197,Rev_4,62.39,-6.41,0.05,0.0092
2025-07-11T12:26:43.225,Rev_2,8.02,1.96,5.23,0.0022
2025-07-11T12:26:43.346,Rev_2,8.02,1.95,5.02,0.0022
2025-07-11T12:26:43.376,Rev_3,3.7,-16.09,0.4,0.0005
2025-07-11T12:26:43.378,Rev_4,62.39,-6.41,0.05,0.0092
2025-07-11T12:26:43.379,Rev_4,62.39,-6.41,0.05,0.0092
2025-07-11T12:26:43.465,Rev_2,8.02,1.95,5.14,0.0022
2025-07-11T12:26:43.496,Rev_3,3.71,-16.09,0.4,0.0005
2025-07-11T12:26:43.498,Rev_4,62.39,-6.41,0.06,0.0092
2025-07-11T12:26:43.526,Rev_2,8.02,1.95,5.51,0.0022
2025-07-11T12:26:43.615,Rev_3,3.71,-16.09,0.4,0.0005
2025-07-11T12:26:43.646,Rev_2,8.02,1.95,5.38,0.0022
2025-07-11T12:26:43.678,Rev_4,62.39,-6.41,0.05,0.0092
2025-07-11T12:26:43.738,Rev_4,62.39,-6.41,0.05,0.0092
2025-07-11T12:26:43.765,Rev_2,8.02,1.95,5.07,0.0022
2025-07-11T12:26:43.796,Rev_3,3.72,-16.09,0.4,0.0005
2025-07-11T12:26:43.798,Rev_4,62.39,-6.41,0.06,0.0092
2025-07-11T12:26:43.826,Rev_2,8.02,1.95,4.78,0.0022
2025-07-11T12:26:43.915,Rev_3,3.72,-16.09,0.39,0.0005
2025-07-11T12:26:43.917,Rev_4,62.39,-6.41,0.06,0.0092
2025-07-11T12:26:43.946,Rev_2,8.02,1.95,4.51,0.0022
2025-07-11T12:26:44.035,Rev_3,3.72,-16.09,0.39,0.0005
2025-07-11T12:26:44.038,Rev_4,62.39,-6.41,0.05,0.0092
2025-07-11T12:26:44.066,Rev_2,8.02,1.95,4.29,0.0022
2025-07-11T12:26:44.099,Rev_4,62.39,-6.41,0.06,0.0092
2025-07-11T12:26:44.126,Rev_2,8.02,1.95,4.09,0.0022
2025-07-11T12:26:44.216,Rev_3,3.72,-16.09,0.39,0.0005
2025-07-11T12:26:44.217,Rev_4,62.39,-6.42,0.06,0.0092
2025-07-11T12:26:44.246,Rev_2,8.01,1.95,4.23,0.0022
2025-07-11T12:26:44.338,Rev_4,62.39,-6.42,0.06,0.0092
2025-07-11T12:26:44.366,Rev_2,8.01,1.95,4.5,0.0022
2025-07-11T12:26:44.397,Rev_3,3.72,-16.08,0.39,0.0005
2025-07-11T12:26:44.425,Rev_2,8.01,1.95,4.69,0.0022
2025-07-11T12:26:44.458,Rev_4,62.4,-6.41,0.06,0.0092
2025-07-11T12:26:44.516,Rev_3,3.73,-16.08,0.39,0.0005
2025-07-11T12:26:44.545,Rev_2,8.01,1.95,4.79,0.0022
2025-07-11T12:26:44.577,Rev_4,62.4,-6.41,0.06,0.0092
2025-07-11T12:26:44.635,Rev_3,3.73,-16.08,0.39,0.0005
2025-07-11T12:26:44.638,Rev_4,62.4,-6.41,0.05,0.0092
2025-07-11T12:26:44.665,Rev_2,8.01,1.95,4.26,0.0022
2025-07-11T12:26:44.755,Rev_3,3.74,-16.08,0.39,0.0005
2025-07-11T12:26:44.757,Rev_4,62.4,-6.41,0.05,0.0092
2025-07-11T12:26:44.785,Rev_2,8.01,1.95,4.28,0.0022
2025-07-11T12:26:44.817,Rev_4,62.4,-6.42,0.05,0.0092
2025-07-11T12:26:44.845,Rev_2,8.01,1.95,4.34,0.0022
2025-07-11T12:26:44.877,Rev_3,3.74,-16.08,0.4,0.0005
2025-07-11T12:26:44.965,Rev_2,8.06,1.95,4.27,-0.0005
2025-07-11T12:26:44.995,Rev_3,3.74,-16.14,0.4,0.0006
2025-07-11T12:26:44.997,Rev_4,62.4,-6.42,0.05,0.0092
2025-07-11T12:26:45.058,Rev_4,62.4,-6.42,0.05,0.0092
2025-07-11T12:26:45.085,Rev_2,8.06,1.95,3.99,0.0022
2025-07-11T12:26:45.116,Rev_3,3.74,-16.13,0.4,0.0005
2025-07-11T12:26:45.151,Rev_2,8.05,1.95,4.16,0.0022
2025-07-11T12:26:45.179,Rev_4,62.4,-6.42,0.05,0.0092
2025-07-11T12:26:45.236,Rev_3,3.69,-16.12,0.4,0.0007
2025-07-11T12:26:45.238,Rev_4,62.4,-6.42,0.05,0.0092
2025-07-11T12:26:45.265,Rev_2,8.05,1.95,4.21,0.0022
2025-07-11T12:26:45.356,Rev_3,3.69,-16.12,0.4,0.0005
2025-07-11T12:26:45.358,Rev_4,62.4,-6.42,0.05,0.0092
2025-07-11T12:26:45.388,Rev_2,8.04,1.95,4.35,0.0022
2025-07-11T12:26:45.446,Rev_2,8.04,1.95,4.33,0.0022
2025-07-11T12:26:45.475,Rev_3,3.7,-16.11,0.4,0.0005
2025-07-11T12:26:45.477,Rev_4,62.4,-6.42,0.05,0.0092
2025-07-11T12:26:45.537,Rev_4,62.4,-6.42,0.05,0.0092
2025-07-11T12:26:45.566,Rev_2,8.04,1.95,4.32,0.0022
2025-07-11T12:26:45.596,Rev_3,3.7,-16.11,0.4,0.0005
2025-07-11T12:26:45.657,Rev_4,62.4,-6.42,0.05,0.0092
2025-07-11T12:26:45.687,Rev_2,8.03,1.95,4.15,0.0022
2025-07-11T12:26:45.746,Rev_2,8.03,1.95,4.48,0.0022
2025-07-11T12:26:45.776,Rev_3,3.71,-16.1,0.4,0.0005
2025-07-11T12:26:45.778,Rev_4,62.4,-6.42,0.05,0.0092
2025-07-11T12:26:45.866,Rev_2,8.03,1.95,4.6,0.0022
2025-07-11T12:26:45.897,Rev_3,3.71,-16.1,0.4,0.0005
2025-07-11T12:26:45.898,Rev_4,62.4,-6.42,0.05,0.0092
2025-07-11T12:26:45.958,Rev_4,62.4,-6.41,0.05,0.0092
2025-07-11T12:26:45.987,Rev_2,8.03,1.95,4.7,0.0022
2025-07-11T12:26:46.015,Rev_3,3.72,-16.1,0.4,0.0005
2025-07-11T12:26:46.046,Rev_2,8.02,1.95,4.49,0.0022
2025-07-11T12:26:46.077,Rev_4,62.4,-6.41,0.05,0.0092
2025-07-11T12:26:46.136,Rev_3,3.73,-16.09,0.4,0.0005
2025-07-11T12:26:46.166,Rev_2,8.07,1.95,4.54,-0.0005
2025-07-11T12:26:46.199,Rev_4,62.4,-6.41,0.05,0.0092
2025-07-11T12:26:46.286,Rev_2,8.07,1.95,4.45,0.0022
2025-07-11T12:26:46.315,Rev_3,3.73,-16.09,0.4,0.0005
2025-07-11T12:26:46.317,Rev_4,62.4,-6.41,0.05,0.0092
2025-07-11T12:26:46.346,Rev_2,8.11,1.95,4.37,-0.0005
2025-07-11T12:26:46.377,Rev_4,62.4,-6.41,0.05,0.0092
2025-07-11T12:26:46.466,Rev_2,8.1,1.95,4.29,0.0022
2025-07-11T12:26:46.495,Rev_3,3.74,-16.09,0.4,0.0005
2025-07-11T12:26:46.497,Rev_4,62.4,-6.41,0.05,0.0092
2025-07-11T12:26:46.615,Rev_3,3.75,-16.08,0.4,0.0005
2025-07-11T12:26:46.617,Rev_4,62.4,-6.41,0.05,0.0092
2025-07-11T12:26:46.646,Rev_2,8.09,1.95,4.55,0.0022
2025-07-11T12:26:46.649,Rev_2,8.08,1.95,4.23,0.0022
2025-07-11T12:26:46.735,Rev_3,3.75,-16.08,0.4,0.0005
2025-07-11T12:26:46.737,Rev_4,62.4,-6.41,0.05,0.0092
2025-07-11T12:26:46.797,Rev_4,62.4,-6.41,0.06,0.0092
2025-07-11T12:26:46.826,Rev_2,8.08,1.95,3.64,0.0022
2025-07-11T12:26:46.856,Rev_3,3.74,-16.08,0.4,-0.0044
2025-07-11T12:26:46.886,Rev_2,8.07,1.95,3.55,0.0022
2025-07-11T12:26:46.918,Rev_4,62.4,-6.4,0.06,0.0092
2025-07-11T12:26:46.946,Rev_2,8.06,1.95,3.56,0.0022
2025-07-11T12:26:46.975,Rev_3,3.74,-16.08,0.4,-0.0044
2025-07-11T12:26:47.037,Rev_4,62.4,-6.41,0.06,0.0092
2025-07-11T12:26:47.067,Rev_2,8.11,1.94,4.02,-0.0005
2025-07-11T12:26:47.097,Rev_3,3.74,-16.08,0.4,-0.0044
2025-07-11T12:26:47.098,Rev_4,62.4,-6.41,0.06,0.0092
2025-07-11T12:26:47.186,Rev_2,8.1,1.95,4.17,0.0022
2025-07-11T12:26:47.215,Rev_3,3.74,-16.08,0.4,-0.0044
2025-07-11T12:26:47.245,Rev_2,8.09,1.95,3.93,0.0022
2025-07-11T12:26:47.278,Rev_4,62.4,-6.41,0.06,0.0092
2025-07-11T12:26:47.337,Rev_3,3.74,-16.08,0.4,-0.0044
2025-07-11T12:26:47.338,Rev_4,62.41,-6.41,0.06,0.0092
2025-07-11T12:26:47.365,Rev_2,8.08,1.95,4.04,0.0022
2025-07-11T12:26:47.398,Rev_4,62.41,-6.41,0.06,0.0092
2025-07-11T12:26:47.456,Rev_3,3.74,-16.08,0.4,0.0005
2025-07-11T12:26:47.485,Rev_2,8.07,1.95,4.0,0.0022
2025-07-11T12:26:47.517,Rev_4,62.36,-6.42,0.05,0.0084
2025-07-11T12:26:47.546,Rev_2,8.11,2.01,3.91,-0.0009
2025-07-11T12:26:47.576,Rev_3,3.68,-16.08,0.4,0.0007
2025-07-11T12:26:47.637,Rev_4,62.34,-6.42,0.05,0.014
2025-07-11T12:26:47.666,Rev_2,8.1,1.99,3.75,0.0022
2025-07-11T12:26:47.696,Rev_3,3.69,-16.08,0.4,0.0005
2025-07-11T12:26:47.757,Rev_4,62.36,-6.41,0.06,0.0092
2025-07-11T12:26:47.818,Rev_4,62.36,-6.41,0.05,0.0092
2025-07-11T12:26:47.845,Rev_2,8.09,1.99,3.92,0.0022
2025-07-11T12:26:47.847,Rev_2,8.08,1.98,4.0,0.0022
2025-07-11T12:26:47.938,Rev_4,62.37,-6.41,0.05,0.0092
2025-07-11T12:26:47.966,Rev_2,8.12,1.98,3.92,-0.0005
2025-07-11T12:26:47.996,Rev_3,3.7,-16.08,0.4,0.0005
2025-07-11T12:26:48.086,Rev_2,8.16,1.97,4.34,-0.0005
2025-07-11T12:26:48.115,Rev_3,3.7,-16.08,0.4,0.0005
2025-07-11T12:26:48.117,Rev_4,62.37,-6.41,0.05,0.0092
2025-07-11T12:26:48.118,Rev_4,62.37,-6.41,0.05,0.0092
2025-07-11T12:26:48.146,Rev_2,8.19,1.96,4.13,-0.0005
2025-07-11T12:26:48.235,Rev_3,3.71,-16.08,0.4,-0.0044
2025-07-11T12:26:48.238,Rev_4,62.38,-6.41,0.05,0.0092
2025-07-11T12:26:48.265,Rev_2,8.17,1.96,4.09,0.0022
2025-07-11T12:26:48.356,Rev_3,3.71,-16.08,0.4,-0.0044
2025-07-11T12:26:48.358,Rev_4,62.38,-6.41,0.06,0.0092
2025-07-11T12:26:48.386,Rev_2,8.16,1.96,4.43,0.0022
2025-07-11T12:26:48.445,Rev_2,8.14,1.96,4.38,0.0022
2025-07-11T12:26:48.475,Rev_3,3.71,-16.08,0.4,-0.0044
2025-07-11T12:26:48.477,Rev_4,62.38,-6.41,0.06,0.0092
2025-07-11T12:26:48.538,Rev_4,62.34,-6.4,0.06,0.0084
2025-07-11T12:26:48.566,Rev_2,8.13,1.96,4.26,0.0022
2025-07-11T12:26:48.656,Rev_3,3.72,-16.08,0.4,0.0005
2025-07-11T12:26:48.657,Rev_4,62.35,-6.39,0.06,0.0092
2025-07-11T12:26:48.686,Rev_2,8.11,1.96,4.31,0.0022
2025-07-11T12:26:48.746,Rev_2,8.1,1.96,4.02,0.0022
2025-07-11T12:26:48.777,Rev_4,62.36,-6.39,0.06,0.0092
2025-07-11T12:26:48.865,Rev_2,8.14,1.95,3.85,-0.0005
2025-07-11T12:26:48.897,Rev_3,3.72,-16.08,0.4,0.0005
2025-07-11T12:26:49.016,Rev_3,3.73,-16.08,0.4,0.0005
2025-07-11T12:26:49.016,Rev_4,62.36,-6.4,0.06,0.0092
2025-07-11T12:26:49.017,Rev_4,62.37,-6.39,0.06,0.0092
2025-07-11T12:26:49.045,Rev_2,8.13,1.95,3.98,0.0022
2025-07-11T12:26:49.048,Rev_2,8.12,1.95,3.76,0.0022
2025-07-11T12:26:49.077,Rev_4,62.37,-6.4,0.06,0.0092
2025-07-11T12:26:49.135,Rev_3,3.66,-16.08,0.4,-0.0042
2025-07-11T12:26:49.198,Rev_4,62.38,-6.4,0.06,0.0092
2025-07-11T12:26:49.256,Rev_3,3.57,-16.08,0.4,-0.0042
2025-07-11T12:26:49.258,Rev_4,62.38,-6.4,0.06,0.0092
2025-07-11T12:26:49.287,Rev_2,8.11,1.95,3.65,0.0022
2025-07-11T12:26:49.288,Rev_2,8.15,1.94,3.92,-0.0005
2025-07-11T12:26:49.346,Rev_2,8.13,1.94,3.95,0.0022
2025-07-11T12:26:49.375,Rev_3,3.52,-16.08,0.39,0.0007
2025-07-11T12:26:49.377,Rev_4,62.39,-6.4,0.06,0.0092
2025-07-11T12:26:49.465,Rev_2,8.12,1.94,3.82,0.0022
2025-07-11T12:26:49.495,Rev_3,3.54,-16.08,0.39,0.0005
2025-07-11T12:26:49.498,Rev_4,62.39,-6.39,0.06,0.0092
2025-07-11T12:26:49.586,Rev_2,8.11,1.94,3.58,0.0022
2025-07-11T12:26:49.616,Rev_3,3.55,-16.08,0.39,-0.0044
2025-07-11T12:26:49.617,Rev_4,62.39,-6.4,0.06,0.0092
2025-07-11T12:26:49.645,Rev_2,8.1,1.95,3.66,0.0022
2025-07-11T12:26:49.677,Rev_4,62.4,-6.4,0.06,0.0092
2025-07-11T12:26:49.735,Rev_3,3.5,-16.09,0.39,-0.0042
2025-07-11T12:26:49.766,Rev_2,8.09,1.94,3.91,0.0022
2025-07-11T12:26:49.797,Rev_4,62.4,-6.4,0.06,0.0092
2025-07-11T12:26:49.856,Rev_3,3.46,-16.08,0.39,0.0007
2025-07-11T12:26:49.886,Rev_2,8.08,1.94,3.66,0.0022
2025-07-11T12:26:49.918,Rev_4,62.34,-6.4,0.06,0.0084
2025-07-11T12:26:49.945,Rev_2,8.07,1.94,3.63,0.0022
2025-07-11T12:26:49.976,Rev_3,3.49,-16.08,0.39,-0.0044
2025-07-11T12:26:49.978,Rev_4,62.35,-6.41,0.06,0.0092
2025-07-11T12:26:50.067,Rev_2,8.06,1.94,3.95,0.0022
2025-07-11T12:26:50.095,Rev_3,3.51,-16.08,0.39,-0.0044
2025-07-11T12:26:50.097,Rev_4,62.36,-6.4,0.06,0.0092
2025-07-11T12:26:50.244,Rev_2,8.05,1.94,3.82,0.0022
2025-07-11T12:26:50.275,Rev_3,3.53,-16.08,0.39,0.0005
2025-07-11T12:26:50.338,Rev_4,62.36,-6.41,0.06,0.0092
2025-07-11T12:26:50.339,Rev_4,62.31,-6.4,0.06,0.0084
2025-07-11T12:26:50.396,Rev_3,3.55,-16.08,0.39,0.0005
2025-07-11T12:26:50.424,Rev_2,8.05,1.94,3.67,0.0022
2025-07-11T12:26:50.427,Rev_2,8.04,1.94,3.8,0.0022
2025-07-11T12:26:50.457,Rev_4,62.27,-6.4,0.06,0.0084
2025-07-11T12:26:50.486,Rev_2,8.04,1.93,3.78,0.0022
2025-07-11T12:26:50.516,Rev_3,3.57,-16.08,0.39,0.0005
2025-07-11T12:26:50.518,Rev_4,62.28,-6.4,0.06,0.0092
2025-07-11T12:26:50.546,Rev_2,8.08,1.93,3.27,-0.0005
2025-07-11T12:26:50.636,Rev_3,3.58,-16.08,0.39,0.0005
2025-07-11T12:26:50.638,Rev_4,62.3,-6.4,0.06,0.0092
2025-07-11T12:26:50.665,Rev_2,8.07,1.93,3.26,0.0022
2025-07-11T12:26:50.698,Rev_4,62.3,-6.41,0.06,0.0092
2025-07-11T12:26:50.756,Rev_3,3.6,-16.08,0.39,0.0005
2025-07-11T12:26:50.817,Rev_4,62.3,-6.42,0.06,0.0092
2025-07-11T12:26:50.846,Rev_2,8.11,1.93,3.07,-0.0005
2025-07-11T12:26:50.848,Rev_2,8.15,1.93,3.52,-0.0005
2025-07-11T12:26:50.876,Rev_3,3.55,-16.08,0.39,0.0007
2025-07-11T12:26:50.937,Rev_4,62.31,-6.42,0.06,0.0092
2025-07-11T12:26:50.966,Rev_2,8.13,1.93,3.4,0.0022
2025-07-11T12:26:50.996,Rev_3,3.56,-16.08,0.39,0.0005
2025-07-11T12:26:51.057,Rev_4,62.32,-6.42,0.06,0.0092
2025-07-11T12:26:51.086,Rev_2,8.12,1.93,3.56,0.0022
2025-07-11T12:26:51.118,Rev_4,62.33,-6.42,0.06,0.0092
2025-07-11T12:26:51.175,Rev_3,3.52,-16.08,0.39,0.0007
2025-07-11T12:26:51.205,Rev_2,8.11,1.93,3.51,0.0022
2025-07-11T12:26:51.238,Rev_4,62.33,-6.42,0.06,0.0092
2025-07-11T12:26:51.265,Rev_2,8.1,1.93,3.91,0.0022
2025-07-11T12:26:51.296,Rev_3,3.48,-16.08,0.39,0.0007
2025-07-11T12:26:51.358,Rev_4,62.34,-6.42,0.06,0.0092
2025-07-11T12:26:51.417,Rev_3,3.51,-16.08,0.39,0.0005
2025-07-11T12:26:51.445,Rev_2,8.08,1.93,4.15,0.0022
2025-07-11T12:26:51.478,Rev_4,62.35,-6.41,0.06,0.0092
2025-07-11T12:26:51.507,Rev_2,8.13,1.93,3.88,-0.0005
2025-07-11T12:26:51.537,Rev_3,3.54,-16.08,0.39,0.0005
2025-07-11T12:26:51.566,Rev_2,8.11,1.93,3.91,0.0022
2025-07-11T12:26:51.598,Rev_4,62.36,-6.41,0.06,0.0092
2025-07-11T12:26:51.656,Rev_3,3.5,-16.08,0.4,-0.0042
2025-07-11T12:26:51.657,Rev_4,62.36,-6.41,0.06,0.0092
2025-07-11T12:26:51.685,Rev_2,8.1,1.93,3.8,0.0022
2025-07-11T12:26:51.775,Rev_3,3.52,-16.08,0.4,-0.0044
2025-07-11T12:26:51.777,Rev_4,62.37,-6.41,0.06,0.0092
2025-07-11T12:26:51.805,Rev_2,8.14,1.93,3.79,-0.0005
2025-07-11T12:26:51.837,Rev_4,62.37,-6.42,0.06,0.0092
2025-07-11T12:26:51.866,Rev_2,8.13,1.93,3.69,0.0022
2025-07-11T12:26:51.896,Rev_3,3.48,-16.08,0.39,-0.0042
2025-07-11T12:26:51.957,Rev_4,62.37,-6.41,0.06,0.0092
2025-07-11T12:26:52.017,Rev_3,3.42,-16.14,0.4,-0.0041
2025-07-11T12:26:52.078,Rev_4,62.37,-6.42,0.06,0.0092
2025-07-11T12:26:52.105,Rev_2,8.12,1.93,4.01,0.0022
2025-07-11T12:26:52.107,Rev_2,8.11,1.93,3.98,0.0022
2025-07-11T12:26:52.136,Rev_3,3.45,-16.13,0.39,-0.0044
2025-07-11T12:26:52.167,Rev_2,8.1,1.93,3.95,0.0022
2025-07-11T12:26:52.199,Rev_4,62.37,-6.42,0.06,0.0092
2025-07-11T12:26:52.256,Rev_3,3.42,-16.13,0.39,-0.0042
2025-07-11T12:26:52.258,Rev_4,62.38,-6.42,0.06,0.0092
2025-07-11T12:26:52.286,Rev_2,8.09,1.93,4.07,0.0022
2025-07-11T12:26:52.375,Rev_3,3.39,-16.12,0.39,0.0007
2025-07-11T12:26:52.377,Rev_4,62.38,-6.42,0.06,0.0092
2025-07-11T12:26:52.465,Rev_2,8.13,1.93,4.34,-0.0005
2025-07-11T12:26:52.466,Rev_2,8.12,1.93,4.09,0.0022
2025-07-11T12:26:52.496,Rev_3,3.42,-16.11,0.39,-0.0044
2025-07-11T12:26:52.498,Rev_4,62.38,-6.42,0.06,0.0092
2025-07-11T12:26:52.558,Rev_4,62.38,-6.42,0.06,0.0092
2025-07-11T12:26:52.586,Rev_2,8.11,1.94,4.04,0.0022
2025-07-11T12:26:52.615,Rev_3,3.45,-16.11,0.39,0.0005
2025-07-11T12:26:52.678,Rev_4,62.38,-6.42,0.05,0.0092
2025-07-11T12:26:52.705,Rev_2,8.1,1.94,4.14,0.0022
2025-07-11T12:26:52.735,Rev_3,3.48,-16.17,0.39,0.0006
2025-07-11T12:26:52.765,Rev_2,8.09,1.94,4.47,0.0022
2025-07-11T12:26:52.857,Rev_4,62.38,-6.42,0.05,0.0092
2025-07-11T12:26:52.886,Rev_2,8.13,1.94,4.39,-0.0005
2025-07-11T12:26:52.916,Rev_3,3.51,-16.16,0.39,0.0005
2025-07-11T12:26:52.917,Rev_4,62.37,-6.44,0.05,0.0092
2025-07-11T12:26:52.978,Rev_4,62.34,-6.4,0.05,0.0036
2025-07-11T12:26:53.005,Rev_2,8.13,1.93,4.43,-0.0046
2025-07-11T12:26:53.065,Rev_2,8.12,1.94,4.21,0.0022
2025-07-11T12:26:53.096,Rev_3,3.53,-16.15,0.39,0.0005
2025-07-11T12:26:53.157,Rev_4,62.35,-6.41,0.05,0.0092
2025-07-11T12:26:53.186,Rev_2,8.11,1.94,4.61,0.0022
2025-07-11T12:26:53.216,Rev_3,3.56,-16.14,0.39,0.0005
2025-07-11T12:26:53.306,Rev_2,8.1,1.94,3.96,0.0022
2025-07-11T12:26:53.335,Rev_3,3.58,-16.13,0.39,0.0005
2025-07-11T12:26:53.337,Rev_4,62.35,-6.41,0.05,0.0092
2025-07-11T12:26:53.338,Rev_4,62.36,-6.41,0.05,0.0092
2025-07-11T12:26:53.366,Rev_2,8.09,1.94,3.8,0.0022
2025-07-11T12:26:53.398,Rev_4,62.37,-6.41,0.05,0.0092
2025-07-11T12:26:53.456,Rev_3,3.53,-16.19,0.39,0.0008
2025-07-11T12:26:53.486,Rev_2,8.13,1.94,3.73,-0.0005
2025-07-11T12:26:53.576,Rev_3,3.5,-16.17,0.39,0.0007
2025-07-11T12:26:53.578,Rev_4,62.37,-6.41,0.05,0.0092
2025-07-11T12:26:53.606,Rev_2,8.12,1.94,3.49,0.0022
2025-07-11T12:26:53.638,Rev_4,62.38,-6.41,0.05,0.0092
2025-07-11T12:26:53.665,Rev_2,8.11,1.94,3.42,0.0022
2025-07-11T12:26:53.695,Rev_3,3.52,-16.16,0.4,0.0005
2025-07-11T12:26:53.697,Rev_4,62.38,-6.41,0.05,0.0092
2025-07-11T12:26:53.815,Rev_3,3.48,-16.15,0.39,0.0007
2025-07-11T12:26:53.846,Rev_2,8.1,1.94,3.57,0.0022
2025-07-11T12:26:53.877,Rev_4,62.39,-6.41,0.05,0.0092
2025-07-11T12:26:53.906,Rev_2,8.09,1.94,3.71,0.0022
2025-07-11T12:26:53.936,Rev_3,3.51,-16.14,0.39,0.0005
2025-07-11T12:26:53.938,Rev_4,62.39,-6.41,0.05,0.0092
2025-07-11T12:26:53.965,Rev_2,8.08,1.94,3.65,0.0022
2025-07-11T12:26:54.056,Rev_3,3.53,-16.14,0.39,0.0005
2025-07-11T12:26:54.057,Rev_4,62.39,-6.41,0.05,0.0092
2025-07-11T12:26:54.085,Rev_2,8.08,1.94,3.38,0.0022
2025-07-11T12:26:54.117,Rev_4,62.39,-6.41,0.05,0.0092
2025-07-11T12:26:54.175,Rev_3,3.49,-16.13,0.39,-0.0042
2025-07-11T12:26:54.205,Rev_2,8.07,1.94,3.46,0.0022
2025-07-11T12:26:54.237,Rev_4,62.39,-6.41,0.05,0.0092
2025-07-11T12:26:54.296,Rev_3,3.51,-16.12,0.39,-0.0044
2025-07-11T12:26:54.325,Rev_2,8.06,1.94,3.61,0.0022
2025-07-11T12:26:54.358,Rev_4,62.39,-6.41,0.05,0.0092
2025-07-11T12:26:54.386,Rev_2,8.06,1.94,3.62,0.0022
2025-07-11T12:26:54.416,Rev_3,3.53,-16.11,0.39,0.0005
2025-07-11T12:26:54.418,Rev_4,62.39,-6.41,0.05,0.0092
2025-07-11T12:26:54.506,Rev_2,8.05,1.94,3.62,0.0022
2025-07-11T12:26:54.535,Rev_3,3.55,-16.16,0.39,0.0006
2025-07-11T12:26:54.538,Rev_4,62.4,-6.41,0.05,0.0092
2025-07-11T12:26:54.625,Rev_2,8.05,1.94,3.54,0.0022
2025-07-11T12:26:54.656,Rev_3,3.57,-16.15,0.39,-0.0044
2025-07-11T12:26:54.657,Rev_4,62.4,-6.41,0.05,0.0092
2025-07-11T12:26:54.685,Rev_2,8.09,1.94,3.61,-0.0005
2025-07-11T12:26:54.775,Rev_3,3.59,-16.14,0.39,-0.0044
2025-07-11T12:26:54.777,Rev_4,62.4,-6.41,0.05,0.0092
2025-07-11T12:26:54.805,Rev_2,8.09,1.95,3.67,0.0022
2025-07-11T12:26:54.837,Rev_4,62.4,-6.4,0.06,0.0092
2025-07-11T12:26:54.895,Rev_3,3.61,-16.13,0.39,0.0005
2025-07-11T12:26:54.925,Rev_2,8.08,1.95,3.93,0.0022
2025-07-11T12:26:54.958,Rev_4,62.4,-6.41,0.05,0.0092
2025-07-11T12:26:54.986,Rev_2,8.07,1.95,3.9,0.0022
2025-07-11T12:26:55.076,Rev_3,3.62,-16.13,0.39,0.0005
2025-07-11T12:26:55.077,Rev_4,62.4,-6.41,0.05,0.0092
2025-07-11T12:26:55.105,Rev_2,8.07,1.95,3.96,0.0022
2025-07-11T12:26:55.138,Rev_4,62.39,-6.43,0.05,0.0092
2025-07-11T12:26:55.196,Rev_3,3.64,-16.12,0.39,0.0005
2025-07-11T12:26:55.225,Rev_2,8.06,1.95,3.74,0.0022
2025-07-11T12:26:55.257,Rev_4,62.41,-6.42,0.05,0.0045
2025-07-11T12:26:55.285,Rev_2,8.1,1.95,3.33,-0.0005
2025-07-11T12:26:55.378,Rev_4,62.4,-6.43,0.05,0.0092
2025-07-11T12:26:55.405,Rev_2,8.09,1.95,3.42,0.0022
2025-07-11T12:26:55.436,Rev_3,3.65,-16.11,0.39,0.0005
2025-07-11T12:26:55.498,Rev_4,62.4,-6.43,0.05,0.0092
2025-07-11T12:26:55.556,Rev_3,3.66,-16.17,0.39,0.0006
2025-07-11T12:26:55.558,Rev_4,62.4,-6.43,0.05,0.0092
2025-07-11T12:26:55.585,Rev_2,8.09,1.95,3.76,0.0022
2025-07-11T12:26:55.587,Rev_2,8.08,1.95,3.81,0.0022
2025-07-11T12:26:55.675,Rev_3,3.67,-16.16,0.39,0.0005
