timestamp,Roll,Pitch,Yaw,Speed
2025-07-18T17:02:08.144,9.34,5.16,-1.21,0.0043
2025-07-18T17:02:08.263,9.96,5.2,-1.39,0.0052
2025-07-18T17:02:08.323,9.87,5.17,-1.46,0.0043
2025-07-18T17:02:08.443,10.72,5.41,-2.0,0.002
2025-07-18T17:02:08.503,10.59,5.37,-2.18,0.0092
2025-07-18T17:02:08.624,10.14,5.39,-2.44,0.0048
2025-07-18T17:02:08.742,9.51,5.35,-1.85,0.0043
2025-07-18T17:02:08.863,9.19,5.35,-2.28,0.0048
2025-07-18T17:02:08.922,8.62,5.31,-2.35,0.0043
2025-07-18T17:02:09.043,8.39,5.31,-2.32,0.0048
2025-07-18T17:02:09.223,8.17,5.31,-2.75,0.0048
2025-07-18T17:02:09.226,7.62,5.35,-3.06,0.0053
2025-07-18T17:02:09.343,7.21,5.31,-3.21,0.0043
2025-07-18T17:02:09.405,6.91,5.23,-3.26,0.0092
2025-07-18T17:02:09.582,6.72,5.08,-3.3,0.0032
2025-07-18T17:02:09.586,6.23,4.98,-2.76,0.0037
2025-07-18T17:02:09.761,6.08,4.83,-3.05,0.0081
2025-07-18T17:02:09.822,5.71,4.65,-2.98,0.0074
2025-07-18T17:02:09.944,5.36,4.5,-2.24,0.0074
2025-07-18T17:02:10.003,5.04,4.36,-2.27,0.0074
2025-07-18T17:02:10.123,4.77,4.16,-2.75,0.0062
2025-07-18T17:02:10.244,4.72,4.03,-2.9,0.0069
2025-07-18T17:02:10.363,4.65,3.93,-2.48,0.0069
2025-07-18T17:02:10.422,4.6,3.84,-2.33,0.0069
2025-07-18T17:02:10.483,4.26,3.8,-2.4,0.0074
2025-07-18T17:02:10.602,4.02,3.69,-2.2,0.0062
2025-07-18T17:02:10.723,3.74,3.67,-2.01,0.0074
2025-07-18T17:02:10.782,2.98,3.68,-2.37,0.008
2025-07-18T17:02:10.963,2.94,3.52,-2.65,0.0068
2025-07-18T17:02:11.022,3.06,3.3,-2.44,0.0049
2025-07-18T17:02:11.143,3.53,3.3,-2.65,0.0075
2025-07-18T17:02:11.206,3.61,3.19,-2.74,0.0062
2025-07-18T17:02:11.323,3.7,3.03,-2.86,0.0049
2025-07-18T17:02:11.502,3.26,2.9,-3.15,0.0047
2025-07-18T17:02:11.562,2.74,2.89,-3.4,0.006
2025-07-18T17:02:11.623,2.23,2.89,-3.58,0.006
2025-07-18T17:02:11.682,1.74,2.9,-3.93,0.006
2025-07-18T17:02:11.804,1.24,2.92,-3.67,0.006
2025-07-18T17:02:11.925,0.59,2.89,-3.33,0.0053
2025-07-18T17:02:11.982,0.36,2.94,-3.01,0.0068
2025-07-18T17:02:12.103,0.16,3.07,-2.91,0.008
2025-07-18T17:02:12.165,0.2,3.22,-2.32,0.0086
2025-07-18T17:02:12.283,0.03,3.3,-2.02,0.008
2025-07-18T17:02:12.403,-0.1,3.35,-2.16,0.008
2025-07-18T17:02:12.462,-0.22,3.4,-2.16,0.008
2025-07-18T17:02:12.583,-0.07,3.41,-2.36,0.0074
2025-07-18T17:02:12.642,0.08,3.42,-2.52,0.0074
2025-07-18T17:02:12.763,0.01,3.38,-2.28,0.0068
2025-07-18T17:02:13.001,0.14,3.39,-2.45,0.0074
2025-07-18T17:02:13.005,0.26,3.4,-2.56,0.0074
2025-07-18T17:02:13.066,0.38,3.4,-2.55,0.0074
2025-07-18T17:02:13.184,0.48,3.41,-2.25,0.0074
2025-07-18T17:02:13.302,0.58,3.42,-2.38,0.0074
2025-07-18T17:02:13.364,0.45,3.39,-2.66,0.0068
2025-07-18T17:02:13.543,0.56,3.4,-2.61,0.0074
2025-07-18T17:02:13.545,0.65,3.43,-2.81,0.0074
2025-07-18T17:02:13.723,0.72,3.45,-2.33,0.0074
2025-07-18T17:02:13.782,0.59,3.41,-2.2,0.0068
2025-07-18T17:02:13.844,0.68,3.42,-1.99,0.0074
2025-07-18T17:02:13.962,0.76,3.43,-1.91,0.0074
2025-07-18T17:02:14.024,0.82,3.44,-2.0,0.0074
2025-07-18T17:02:14.143,0.9,3.45,-1.42,0.0074
2025-07-18T17:02:14.262,0.74,3.41,-1.79,0.0068
2025-07-18T17:02:14.383,0.6,3.38,-1.68,0.0068
2025-07-18T17:02:14.442,0.47,3.35,-1.31,0.0068
2025-07-18T17:02:14.563,0.36,3.33,-1.73,0.0068
2025-07-18T17:02:14.623,0.25,3.3,-1.64,0.0068
2025-07-18T17:02:14.742,0.38,3.33,-1.71,0.0074
2025-07-18T17:02:14.864,0.28,3.31,-1.52,0.0068
2025-07-18T17:02:14.924,0.18,3.29,-2.03,0.0068
2025-07-18T17:02:15.042,0.1,3.27,-2.23,0.0068
2025-07-18T17:02:15.165,0.23,3.3,-2.52,0.0074
2025-07-18T17:02:15.284,0.35,3.32,-2.48,0.0074
2025-07-18T17:02:15.343,0.26,3.3,-2.4,0.0068
2025-07-18T17:02:15.402,0.39,3.32,-2.75,0.0074
2025-07-18T17:02:15.522,0.52,3.35,-2.88,0.0074
2025-07-18T17:02:15.642,0.63,3.38,-2.4,0.0074
2025-07-18T17:02:15.706,0.74,3.41,-2.7,0.0074
2025-07-18T17:02:15.823,0.85,3.45,-2.77,0.0074
2025-07-18T17:02:15.944,0.78,3.45,-2.44,0.0068
2025-07-18T17:02:16.062,0.72,3.46,-2.9,0.0068
2025-07-18T17:02:16.123,0.41,3.53,-3.12,0.0073
2025-07-18T17:02:16.361,-0.27,3.58,-3.57,0.007
2025-07-18T17:02:16.363,-1.17,3.69,-3.28,0.0075
2025-07-18T17:02:16.423,-2.29,3.83,-2.92,0.0078
2025-07-18T17:02:16.544,-4.04,3.96,-3.65,0.0077
2025-07-18T17:02:16.664,-6.38,4.1,-4.4,0.0081
2025-07-18T17:02:16.722,-8.25,4.08,-4.02,0.0062
2025-07-18T17:02:16.783,-10.22,4.09,-3.78,0.0072
2025-07-18T17:02:16.903,-12.17,3.97,-3.95,0.0054
2025-07-18T17:02:17.023,-13.88,3.96,-3.77,0.0072
2025-07-18T17:02:17.144,-16.11,4.04,-3.45,0.0034
2025-07-18T17:02:17.325,-18.55,4.09,-3.57,0.0034
2025-07-18T17:02:17.325,-20.51,3.93,-3.43,0.0066
2025-07-18T17:02:17.442,-20.28,4.18,-3.32,0.0123
2025-07-18T17:02:17.503,-20.51,4.15,-3.02,0.0058
2025-07-18T17:02:17.624,-19.87,4.16,-4.85,0.0064
2025-07-18T17:02:17.683,-16.39,4.1,-4.26,0.0113
2025-07-18T17:02:17.802,-12.04,3.81,-2.82,0.0043
2025-07-18T17:02:17.925,-41.63,3.57,-4.75,0.0043
2025-07-18T17:02:18.105,-37.85,3.13,-7.06,0.0071
2025-07-18T17:02:18.224,-32.5,1.28,-6.9,0.0105
2025-07-18T17:02:18.283,-25.77,1.03,-6.16,0.0208
2025-07-18T17:02:18.404,-21.65,0.9,-8.4,0.006
2025-07-18T17:02:18.464,-17.73,0.67,-10.62,0.0269
2025-07-18T17:02:18.582,-15.28,-0.23,-12.78,0.0094
